"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
12428,06/23/15 01:07:18 PM,14.4056,100.083,,
12429,06/23/15 01:12:18 PM,14.4041,100.083,,
12430,06/23/15 01:17:18 PM,14.4028,100.083,,
12431,06/23/15 01:22:18 PM,14.4062,100.283,,
12432,06/23/15 01:27:18 PM,14.4047,100.283,,
12433,06/23/15 01:32:18 PM,14.4047,100.283,,
12434,06/23/15 01:37:18 PM,14.4033,100.283,,
12435,06/23/15 01:42:18 PM,14.4037,100.483,,
12436,06/23/15 01:47:18 PM,14.4043,100.683,,
12437,06/23/15 01:52:18 PM,14.4057,100.683,,
12438,06/23/15 01:57:18 PM,14.4057,100.683,,
12439,06/23/15 02:02:18 PM,14.4022,100.483,,
12440,06/23/15 02:07:18 PM,14.4009,100.483,,
12441,06/23/15 02:12:18 PM,14.3995,100.483,,
12442,06/23/15 02:17:18 PM,14.3960,100.283,,
12443,06/23/15 02:22:18 PM,14.3951,100.483,,
12444,06/23/15 02:27:18 PM,14.3975,100.283,,
12445,06/23/15 02:32:18 PM,14.3980,100.483,,
12446,06/23/15 02:37:18 PM,14.3989,100.283,,
12447,06/23/15 02:42:18 PM,14.3985,100.083,,
12448,06/23/15 02:47:18 PM,14.4014,100.083,,
12449,06/23/15 02:52:18 PM,14.3950,99.885,,
12450,06/23/15 02:57:18 PM,14.3950,99.885,,
12451,06/23/15 03:02:18 PM,14.3937,99.885,,
12452,06/23/15 03:07:18 PM,14.3922,99.885,,
12453,06/23/15 03:12:18 PM,14.3931,99.687,,
12454,06/23/15 03:17:18 PM,14.3917,99.687,,
12455,06/23/15 03:22:18 PM,14.3898,99.489,,
12456,06/23/15 03:27:18 PM,14.3893,99.291,,
12457,06/23/15 03:32:18 PM,14.3859,99.093,,
12458,06/23/15 03:37:18 PM,14.3835,98.699,,
12459,06/23/15 03:42:18 PM,14.3844,98.503,,
12460,06/23/15 03:47:18 PM,14.3821,98.110,,
12461,06/23/15 03:52:18 PM,14.3821,97.525,,
12462,06/23/15 03:57:18 PM,14.3796,97.137,,
12463,06/23/15 04:02:18 PM,14.3815,96.748,,
12464,06/23/15 04:07:18 PM,14.3759,96.748,,
12465,06/23/15 04:12:18 PM,14.3773,96.748,,
12466,06/23/15 04:17:18 PM,14.3792,96.942,,
12467,06/23/15 04:22:18 PM,14.3763,96.942,,
12468,06/23/15 04:27:18 PM,14.3763,96.942,,
12469,06/23/15 04:32:18 PM,14.3753,97.137,,
12470,06/23/15 04:37:18 PM,14.3767,97.137,,
12471,06/23/15 04:42:18 PM,14.3719,96.942,,
12472,06/23/15 04:47:18 PM,14.3705,96.942,,
12473,06/23/15 04:52:18 PM,14.3700,96.748,,
12474,06/23/15 04:57:18 PM,14.3711,96.555,,
12475,06/23/15 05:02:18 PM,14.3692,96.361,,
12476,06/23/15 05:07:18 PM,14.3657,96.168,,
12477,06/23/15 05:12:18 PM,14.3644,96.168,,
12478,06/23/15 05:17:18 PM,14.3638,95.976,,
12479,06/23/15 05:22:18 PM,14.3667,95.976,,
12480,06/23/15 05:27:18 PM,14.3653,95.976,,
12481,06/23/15 05:32:18 PM,14.3648,95.783,,
12482,06/23/15 05:37:18 PM,14.3648,95.783,,
12483,06/23/15 05:42:18 PM,14.3644,95.590,,
12484,06/23/15 05:47:18 PM,14.3644,95.590,,
12485,06/23/15 05:52:18 PM,14.3658,95.590,,
12486,06/23/15 05:57:18 PM,14.3653,95.400,,
12487,06/23/15 06:02:18 PM,14.3648,95.207,,
12488,06/23/15 06:07:18 PM,14.3663,95.207,,
12489,06/23/15 06:12:18 PM,14.3669,94.825,,
12490,06/23/15 06:17:18 PM,14.3650,94.633,,
12491,06/23/15 06:22:18 PM,14.3640,94.253,,
12492,06/23/15 06:27:18 PM,14.3650,94.062,,
12493,06/23/15 06:32:18 PM,14.3645,93.873,,
12494,06/23/15 06:37:18 PM,14.3650,93.493,,
12495,06/23/15 06:42:18 PM,14.3660,93.304,,
12496,06/23/15 06:47:18 PM,14.3680,92.926,,
12497,06/23/15 06:52:18 PM,14.3651,92.363,,
12498,06/23/15 06:57:18 PM,14.3642,91.987,,
12499,06/23/15 07:02:18 PM,14.3634,91.612,,
12500,06/23/15 07:07:18 PM,14.3650,91.053,,
12501,06/23/15 07:12:18 PM,14.3641,90.680,,
12502,06/23/15 07:17:18 PM,14.3656,90.124,,
12503,06/23/15 07:22:18 PM,14.3647,89.755,,
12504,06/23/15 07:27:18 PM,14.3667,89.384,,
12505,06/23/15 07:32:18 PM,14.3669,88.833,,
12506,06/23/15 07:37:18 PM,14.3685,88.282,,
12507,06/23/15 07:42:18 PM,14.3705,87.915,,
12508,06/23/15 07:47:18 PM,14.3706,87.368,,
12509,06/23/15 07:52:18 PM,14.3693,86.823,,
12510,06/23/15 07:57:18 PM,14.3714,86.459,,
12511,06/23/15 08:02:18 PM,14.3734,86.097,,
12512,06/23/15 08:07:18 PM,14.3721,85.554,,
12513,06/23/15 08:12:18 PM,14.3727,85.194,,
12514,06/23/15 08:17:18 PM,14.3703,84.834,,
12515,06/23/15 08:22:18 PM,14.3709,84.474,,
12516,06/23/15 08:27:18 PM,14.3716,84.115,,
12517,06/23/15 08:32:18 PM,14.3751,83.757,,
12518,06/23/15 08:37:18 PM,14.3757,83.399,,
12519,06/23/15 08:42:18 PM,14.3734,83.043,,
12520,06/23/15 08:47:18 PM,14.3708,82.508,,
12521,06/23/15 08:52:18 PM,14.3714,82.152,,
12522,06/23/15 08:57:18 PM,14.3719,81.797,,
12523,06/23/15 09:02:18 PM,14.3708,81.266,,
12524,06/23/15 09:07:18 PM,14.3728,80.911,,
12525,06/23/15 09:12:18 PM,14.3706,80.559,,
12526,06/23/15 09:17:18 PM,14.3712,80.206,,
12527,06/23/15 09:22:18 PM,14.3705,79.853,,
12528,06/23/15 09:27:18 PM,14.3711,79.502,,
12529,06/23/15 09:32:18 PM,14.3716,79.151,,
12530,06/23/15 09:37:18 PM,14.3738,78.800,,
12531,06/23/15 09:42:18 PM,14.3773,78.449,,
12532,06/23/15 09:47:18 PM,14.3751,78.098,,
12533,06/23/15 09:52:18 PM,14.3757,77.749,,
12534,06/23/15 09:57:18 PM,14.3792,77.400,,
12535,06/23/15 10:02:18 PM,14.3802,77.225,,
12536,06/23/15 10:07:18 PM,14.3795,76.876,,
12537,06/23/15 10:12:18 PM,14.3790,76.703,,
12538,06/23/15 10:17:18 PM,14.3827,76.354,,
12539,06/23/15 10:22:18 PM,14.3822,76.181,,
12540,06/23/15 10:27:18 PM,14.3818,76.006,,
12541,06/23/15 10:32:18 PM,14.3811,75.659,,
12542,06/23/15 10:37:18 PM,14.3821,75.484,,
12543,06/23/15 10:42:18 PM,14.3803,75.312,,
12544,06/23/15 10:47:18 PM,14.3799,75.139,,
12545,06/23/15 10:52:18 PM,14.3763,74.791,,
12546,06/23/15 10:57:18 PM,14.3759,74.619,,
12547,06/23/15 11:02:18 PM,14.3754,74.446,,
12548,06/23/15 11:07:18 PM,14.3737,74.271,,
12549,06/23/15 11:12:18 PM,14.3747,74.098,,
12550,06/23/15 11:17:18 PM,14.3715,73.926,,
12551,06/23/15 11:22:18 PM,14.3696,73.753,,
12552,06/23/15 11:27:18 PM,14.3693,73.580,,
12553,06/23/15 11:32:18 PM,14.3706,73.580,,
12554,06/23/15 11:37:18 PM,14.3747,73.407,,
12555,06/23/15 11:42:18 PM,14.3714,73.234,,
12556,06/23/15 11:47:18 PM,14.3767,73.062,,
12557,06/23/15 11:52:18 PM,14.3753,73.062,,
12558,06/23/15 11:57:18 PM,14.3792,72.891,,
12559,06/24/15 12:02:18 AM,14.3806,72.891,,
12560,06/24/15 12:07:18 AM,14.3821,72.891,,
12561,06/24/15 12:12:18 AM,14.3850,72.891,,
12562,06/24/15 12:17:18 AM,14.3864,72.891,,
12563,06/24/15 12:22:18 AM,14.3850,72.891,,
12564,06/24/15 12:27:18 AM,14.3892,72.891,,
12565,06/24/15 12:32:18 AM,14.3906,72.891,,
12566,06/24/15 12:37:18 AM,14.3935,72.891,,
12567,06/24/15 12:42:18 AM,14.3935,72.891,,
12568,06/24/15 12:47:18 AM,14.3906,72.891,,
12569,06/24/15 12:52:18 AM,14.3935,72.891,,
12570,06/24/15 12:57:18 AM,14.3935,72.891,,
12571,06/24/15 01:02:18 AM,14.3921,72.891,,
12572,06/24/15 01:07:18 AM,14.3921,72.891,,
12573,06/24/15 01:12:18 AM,14.3904,72.718,,
12574,06/24/15 01:17:18 AM,14.3904,72.718,,
12575,06/24/15 01:22:18 AM,14.3933,72.718,,
12576,06/24/15 01:27:18 AM,14.3918,72.718,,
12577,06/24/15 01:32:18 AM,14.3933,72.718,,
12578,06/24/15 01:37:18 AM,14.3885,72.545,,
12579,06/24/15 01:42:18 AM,14.3885,72.545,,
12580,06/24/15 01:47:18 AM,14.3870,72.545,,
12581,06/24/15 01:52:18 AM,14.3899,72.545,,
12582,06/24/15 01:57:18 AM,14.3895,72.372,,
12583,06/24/15 02:02:18 AM,14.3882,72.372,,
12584,06/24/15 02:07:18 AM,14.3863,72.199,,
12585,06/24/15 02:12:18 AM,14.3863,72.199,,
12586,06/24/15 02:17:18 AM,14.3863,72.199,,
12587,06/24/15 02:22:18 AM,14.3848,72.199,,
12588,06/24/15 02:27:18 AM,14.3834,72.199,,
12589,06/24/15 02:32:18 AM,14.3817,72.028,,
12590,06/24/15 02:37:18 AM,14.3831,72.028,,
12591,06/24/15 02:42:18 AM,14.3831,72.028,,
12592,06/24/15 02:47:18 AM,14.3831,72.028,,
12593,06/24/15 02:52:18 AM,14.3802,72.028,,
12594,06/24/15 02:57:18 AM,14.3831,72.028,,
12595,06/24/15 03:02:18 AM,14.3817,72.028,,
12596,06/24/15 03:07:18 AM,14.3817,72.028,,
12597,06/24/15 03:12:18 AM,14.3831,72.028,,
12598,06/24/15 03:17:18 AM,14.3802,72.028,,
12599,06/24/15 03:22:18 AM,14.3817,72.028,,
12600,06/24/15 03:27:18 AM,14.3856,71.856,,
12601,06/24/15 03:32:18 AM,14.3870,71.856,,
12602,06/24/15 03:37:18 AM,14.3870,71.856,,
12603,06/24/15 03:42:18 AM,14.3870,71.856,,
12604,06/24/15 03:47:18 AM,14.3870,71.856,,
12605,06/24/15 03:52:18 AM,14.3866,71.683,,
12606,06/24/15 03:57:18 AM,14.3909,71.683,,
12607,06/24/15 04:02:18 AM,14.3909,71.683,,
12608,06/24/15 04:07:18 AM,14.3934,71.512,,
12609,06/24/15 04:12:18 AM,14.3905,71.512,,
12610,06/24/15 04:17:18 AM,14.3930,71.339,,
12611,06/24/15 04:22:18 AM,14.3930,71.339,,
12612,06/24/15 04:27:18 AM,14.3912,71.168,,
12613,06/24/15 04:32:18 AM,14.3912,71.168,,
12614,06/24/15 04:37:18 AM,14.3927,71.168,,
12615,06/24/15 04:42:18 AM,14.3908,70.995,,
12616,06/24/15 04:47:18 AM,14.3922,70.995,,
12617,06/24/15 04:52:18 AM,14.3890,70.824,,
12618,06/24/15 04:57:18 AM,14.3876,70.824,,
12619,06/24/15 05:02:18 AM,14.3890,70.824,,
12620,06/24/15 05:07:18 AM,14.3872,70.651,,
12621,06/24/15 05:12:18 AM,14.3901,70.651,,
12622,06/24/15 05:17:18 AM,14.3886,70.651,,
12623,06/24/15 05:22:18 AM,14.3925,70.480,,
12624,06/24/15 05:27:18 AM,14.3925,70.480,,
12625,06/24/15 05:32:18 AM,14.3922,70.308,,
12626,06/24/15 05:37:18 AM,14.3937,70.308,,
12627,06/24/15 05:42:18 AM,14.3964,70.308,,
12628,06/24/15 05:47:18 AM,14.3962,70.137,,
12629,06/24/15 05:52:18 AM,14.3976,70.137,,
12630,06/24/15 05:57:18 AM,14.3991,70.137,,
12631,06/24/15 06:02:18 AM,14.3972,69.964,,
12632,06/24/15 06:07:18 AM,14.4015,69.964,,
12633,06/24/15 06:12:18 AM,14.3986,69.964,,
12634,06/24/15 06:17:18 AM,14.4015,69.964,,
12635,06/24/15 06:22:18 AM,14.4025,69.793,,
12636,06/24/15 06:27:18 AM,14.4025,69.793,,
12637,06/24/15 06:32:18 AM,14.4054,69.793,,
12638,06/24/15 06:37:18 AM,14.4054,69.793,,
12639,06/24/15 06:42:18 AM,14.4086,69.964,,
12640,06/24/15 06:47:18 AM,14.4072,69.964,,
12641,06/24/15 06:52:18 AM,14.4091,70.137,,
12642,06/24/15 06:57:18 AM,14.4076,70.137,,
12643,06/24/15 07:02:18 AM,14.4080,70.308,,
12644,06/24/15 07:07:18 AM,14.4083,70.480,,
12645,06/24/15 07:12:18 AM,14.4088,70.651,,
12646,06/24/15 07:17:18 AM,14.4091,70.824,,
12647,06/24/15 07:22:18 AM,14.4109,70.995,,
12648,06/24/15 07:27:18 AM,14.4131,71.339,,
12649,06/24/15 07:32:18 AM,14.4134,71.512,,
12650,06/24/15 07:37:18 AM,14.4168,71.683,,
12651,06/24/15 07:42:18 AM,14.4170,71.856,,
12652,06/24/15 07:47:18 AM,14.4179,72.199,,
12653,06/24/15 07:52:18 AM,14.4186,72.545,,
12654,06/24/15 07:57:18 AM,14.4194,72.891,,
12655,06/24/15 08:02:18 AM,14.4173,73.234,,
12656,06/24/15 08:07:18 AM,14.4181,73.580,,
12657,06/24/15 08:12:18 AM,14.4202,73.926,,
12658,06/24/15 08:17:18 AM,14.4224,74.271,,
12659,06/24/15 08:22:18 AM,14.4208,74.791,,
12660,06/24/15 08:27:18 AM,14.4215,75.139,,
12661,06/24/15 08:32:18 AM,14.4198,75.659,,
12662,06/24/15 08:37:18 AM,14.4199,76.354,,
12663,06/24/15 08:42:18 AM,14.4208,77.400,,
12664,06/24/15 08:47:18 AM,14.4240,78.800,,
12665,06/24/15 08:52:18 AM,14.4218,80.382,,
12666,06/24/15 08:57:18 AM,14.4231,82.152,,
12667,06/24/15 09:02:18 AM,14.4226,83.757,,
12668,06/24/15 09:07:18 AM,14.4249,85.374,,
12669,06/24/15 09:12:18 AM,14.4249,86.641,,
12670,06/24/15 09:17:18 AM,14.4269,88.099,,
12671,06/24/15 09:22:18 AM,14.4270,89.384,,
12672,06/24/15 09:27:18 AM,14.4279,90.309,,
12673,06/24/15 09:32:18 AM,14.4291,91.425,,
12674,06/24/15 09:37:18 AM,14.4281,92.174,,
12675,06/24/15 09:42:18 AM,14.4275,93.115,,
12676,06/24/15 09:47:18 AM,14.4292,93.873,,
12677,06/24/15 09:52:18 AM,14.4307,94.444,,
12678,06/24/15 09:57:18 AM,14.4320,95.016,,
12679,06/24/15 10:02:18 AM,14.4291,95.590,,
12680,06/24/15 10:07:18 AM,14.4282,95.783,,
12681,06/24/15 10:12:18 AM,14.4310,96.361,,
12682,06/24/15 10:17:18 AM,14.4291,96.748,,
12683,06/24/15 10:22:18 AM,14.4286,97.137,,
12684,06/24/15 10:27:18 AM,14.4291,97.331,,
12685,06/24/15 10:32:18 AM,14.4299,97.720,,
12686,06/24/15 10:37:18 AM,14.4305,97.916,,
12687,06/24/15 10:42:18 AM,14.4305,98.503,,
12688,06/24/15 10:47:18 AM,14.4286,98.897,,
12689,06/24/15 10:52:18 AM,14.4272,99.489,,
12690,06/24/15 10:57:18 AM,14.4282,99.885,,
12691,06/24/15 11:02:18 AM,14.4311,100.483,,
12692,06/24/15 11:07:18 AM,14.4292,100.882,,
12693,06/24/15 11:12:18 AM,14.4292,101.484,,
12694,06/24/15 11:17:18 AM,14.4298,101.685,,
12695,06/24/15 11:22:18 AM,14.4317,101.887,,
12696,06/24/15 11:27:18 AM,14.4323,102.088,,
12697,06/24/15 11:32:18 AM,14.4294,102.088,,
12698,06/24/15 11:37:18 AM,14.4298,102.290,,
12699,06/24/15 11:42:18 AM,14.4285,102.290,,
12700,06/24/15 11:47:18 AM,14.4313,102.290,,
12701,06/24/15 11:52:18 AM,14.4298,102.290,,
12702,06/24/15 11:57:18 AM,14.4279,102.088,,
12703,06/24/15 12:02:18 PM,14.4294,102.088,,
12704,06/24/15 12:07:18 PM,14.4269,101.685,,
12705,06/24/15 12:12:18 PM,14.4265,101.484,,
12706,06/24/15 12:17:18 PM,14.4259,101.282,,
12707,06/24/15 12:22:18 PM,14.4279,101.484,,
12708,06/24/15 12:27:18 PM,14.4275,101.887,,
12709,06/24/15 12:32:18 PM,14.4265,102.088,,
12710,06/24/15 12:37:18 PM,14.4265,102.088,,
12711,06/24/15 12:42:18 PM,14.4246,101.887,,
12712,06/24/15 12:47:18 PM,14.4240,101.685,,
12713,06/24/15 12:52:18 PM,14.4221,101.484,,
12714,06/24/15 12:57:18 PM,14.4221,101.484,,
12715,06/24/15 01:02:18 PM,14.4236,101.484,,
12716,06/24/15 01:07:18 PM,14.4201,101.282,,
12717,06/24/15 01:12:18 PM,14.4197,101.082,,
12718,06/24/15 01:17:18 PM,14.4182,101.082,,
12719,06/24/15 01:22:18 PM,14.4182,101.082,,
12720,06/24/15 01:27:18 PM,14.4163,100.882,,
12721,06/24/15 01:32:18 PM,14.4163,100.882,,
12722,06/24/15 01:37:18 PM,14.4153,100.483,,
12723,06/24/15 01:42:18 PM,14.4139,100.483,,
12724,06/24/15 01:47:18 PM,14.4139,99.885,,
12725,06/24/15 01:52:18 PM,14.4104,99.687,,
12726,06/24/15 01:57:18 PM,14.4085,99.489,,
12727,06/24/15 02:02:18 PM,14.4080,99.291,,
12728,06/24/15 02:07:18 PM,14.4080,99.291,,
12729,06/24/15 02:12:18 PM,14.4099,99.489,,
12730,06/24/15 02:17:18 PM,14.4070,99.489,,
12731,06/24/15 02:22:18 PM,14.4104,99.687,,
12732,06/24/15 02:27:18 PM,14.4089,99.687,,
12733,06/24/15 02:32:18 PM,14.4066,99.885,,
12734,06/24/15 02:37:18 PM,14.4066,99.885,,
12735,06/24/15 02:42:18 PM,14.4051,99.885,,
12736,06/24/15 02:47:18 PM,14.4041,100.083,,
12737,06/24/15 02:52:18 PM,14.4051,99.885,,
12738,06/24/15 02:57:18 PM,14.4041,100.083,,
12739,06/24/15 03:02:18 PM,14.4014,100.083,,
12740,06/24/15 03:07:18 PM,14.4028,100.083,,
12741,06/24/15 03:12:18 PM,14.4022,99.885,,
12742,06/24/15 03:17:18 PM,14.4037,99.885,,
12743,06/24/15 03:22:18 PM,14.4008,99.885,,
12744,06/24/15 03:27:18 PM,14.3993,99.885,,
12745,06/24/15 03:32:18 PM,14.3979,99.885,,
12746,06/24/15 03:37:18 PM,14.3979,99.885,,
12747,06/24/15 03:42:18 PM,14.3960,99.687,,
12748,06/24/15 03:47:18 PM,14.3946,99.687,,
12749,06/24/15 03:52:18 PM,14.3946,99.687,,
12750,06/24/15 03:57:18 PM,14.3946,99.687,,
12751,06/24/15 04:02:18 PM,14.3927,99.489,,
12752,06/24/15 04:07:18 PM,14.3906,99.291,,
12753,06/24/15 04:12:18 PM,14.3912,98.897,,
12754,06/24/15 04:17:18 PM,14.3906,98.699,,
12755,06/24/15 04:22:18 PM,14.3888,98.503,,
12756,06/24/15 04:27:18 PM,14.3917,98.503,,
12757,06/24/15 04:32:18 PM,14.3927,98.307,,
12758,06/24/15 04:37:18 PM,14.3877,98.110,,
12759,06/24/15 04:42:18 PM,14.3906,98.110,,
12760,06/24/15 04:47:18 PM,14.3863,98.110,,
12761,06/24/15 04:52:18 PM,14.3906,98.110,,
12762,06/24/15 04:57:18 PM,14.3888,97.916,,
12763,06/24/15 05:02:18 PM,14.3883,97.720,,
12764,06/24/15 05:07:18 PM,14.3912,97.720,,
12765,06/24/15 05:12:18 PM,14.3892,97.525,,
12766,06/24/15 05:17:18 PM,14.3888,97.331,,
12767,06/24/15 05:22:18 PM,14.3873,97.331,,
12768,06/24/15 05:27:18 PM,14.3898,97.137,,
12769,06/24/15 05:32:18 PM,14.3906,96.942,,
12770,06/24/15 05:37:18 PM,14.3892,96.942,,
12771,06/24/15 05:42:18 PM,14.3873,96.748,,
12772,06/24/15 05:47:18 PM,14.3869,96.555,,
12773,06/24/15 05:52:18 PM,14.3859,96.168,,
12774,06/24/15 05:57:18 PM,14.3864,95.783,,
12775,06/24/15 06:02:18 PM,14.3864,95.207,,
12776,06/24/15 06:07:18 PM,14.3808,94.633,,
12777,06/24/15 06:12:18 PM,14.3822,94.062,,
12778,06/24/15 06:17:18 PM,14.3809,93.493,,
12779,06/24/15 06:22:18 PM,14.3824,92.926,,
12780,06/24/15 06:27:18 PM,14.3834,92.174,,
12781,06/24/15 06:32:18 PM,14.3835,91.612,,
12782,06/24/15 06:37:18 PM,14.3850,91.053,,
12783,06/24/15 06:42:18 PM,14.3861,90.309,,
12784,06/24/15 06:47:18 PM,14.3867,89.938,,
12785,06/24/15 06:52:18 PM,14.3869,89.384,,
12786,06/24/15 06:57:18 PM,14.3856,88.833,,
12787,06/24/15 07:02:18 PM,14.3832,88.466,,
12788,06/24/15 07:07:18 PM,14.3824,88.099,,
12789,06/24/15 07:12:18 PM,14.3859,87.733,,
12790,06/24/15 07:17:18 PM,14.3896,87.552,,
12791,06/24/15 07:22:18 PM,14.3950,87.368,,
12792,06/24/15 07:27:18 PM,14.3985,87.004,,
12793,06/24/15 07:32:18 PM,14.3966,86.823,,
12794,06/24/15 07:37:18 PM,14.3991,86.641,,
12795,06/24/15 07:42:18 PM,14.4015,86.459,,
12796,06/24/15 07:47:18 PM,14.4001,86.459,,
12797,06/24/15 07:52:18 PM,14.3996,86.277,,
12798,06/24/15 07:57:18 PM,14.4011,86.277,,
12799,06/24/15 08:02:18 PM,14.3992,86.097,,
12800,06/24/15 08:07:18 PM,14.3988,85.915,,
12801,06/24/15 08:12:18 PM,14.3998,85.735,,
12802,06/24/15 08:17:18 PM,14.3993,85.554,,
12803,06/24/15 08:22:18 PM,14.3960,85.374,,
12804,06/24/15 08:27:18 PM,14.3943,85.194,,
12805,06/24/15 08:32:18 PM,14.3978,84.834,,
12806,06/24/15 08:37:18 PM,14.3973,84.654,,
12807,06/24/15 08:42:18 PM,14.3946,84.115,,
12808,06/24/15 08:47:18 PM,14.3951,83.757,,
12809,06/24/15 08:52:18 PM,14.3969,83.221,,
12810,06/24/15 08:57:18 PM,14.3989,82.864,,
12811,06/24/15 09:02:18 PM,14.4020,82.330,,
12812,06/24/15 09:07:18 PM,14.3979,81.797,,
12813,06/24/15 09:12:18 PM,14.3999,81.442,,
12814,06/24/15 09:17:18 PM,14.4005,81.090,,
12815,06/24/15 09:22:18 PM,14.3993,80.559,,
12816,06/24/15 09:27:18 PM,14.4014,80.206,,
12817,06/24/15 09:32:18 PM,14.4005,79.853,,
12818,06/24/15 09:37:18 PM,14.3998,79.502,,
12819,06/24/15 09:42:18 PM,14.4001,78.975,,
12820,06/24/15 09:47:18 PM,14.3996,78.800,,
12821,06/24/15 09:52:18 PM,14.3946,78.449,,
12822,06/24/15 09:57:18 PM,14.3951,78.098,,
12823,06/24/15 10:02:18 PM,14.3930,77.749,,
12824,06/24/15 10:07:18 PM,14.3969,77.574,,
12825,06/24/15 10:12:18 PM,14.3946,77.225,,
12826,06/24/15 10:17:18 PM,14.3957,77.050,,
12827,06/24/15 10:22:18 PM,14.3963,76.703,,
12828,06/24/15 10:27:18 PM,14.3988,76.528,,
12829,06/24/15 10:32:18 PM,14.4012,76.354,,
12830,06/24/15 10:37:18 PM,14.4049,76.006,,
12831,06/24/15 10:42:18 PM,14.4044,75.832,,
12832,06/24/15 10:47:18 PM,14.4069,75.659,,
12833,06/24/15 10:52:18 PM,14.4050,75.484,,
12834,06/24/15 10:57:18 PM,14.4065,75.484,,
12835,06/24/15 11:02:18 PM,14.4089,75.312,,
12836,06/24/15 11:07:18 PM,14.4089,75.312,,
12837,06/24/15 11:12:18 PM,14.4101,75.139,,
12838,06/24/15 11:17:18 PM,14.4101,75.139,,
12839,06/24/15 11:22:18 PM,14.4118,75.312,,
12840,06/24/15 11:27:18 PM,14.4108,75.484,,
12841,06/24/15 11:32:18 PM,14.4123,75.484,,
12842,06/24/15 11:37:18 PM,14.4098,75.659,,
12843,06/24/15 11:42:18 PM,14.4098,75.659,,
12844,06/24/15 11:47:18 PM,14.4112,75.659,,
12845,06/24/15 11:52:18 PM,14.4098,75.659,,
12846,06/24/15 11:57:18 PM,14.4079,75.484,,
12847,06/25/15 12:02:18 AM,14.4089,75.312,,
12848,06/25/15 12:07:18 AM,14.4086,75.139,,
12849,06/25/15 12:12:18 AM,14.4067,74.964,,
12850,06/25/15 12:17:18 AM,14.4036,74.791,,
12851,06/25/15 12:22:18 AM,14.4046,74.619,,
12852,06/25/15 12:27:18 AM,14.4027,74.446,,
12853,06/25/15 12:32:18 AM,14.4024,74.271,,
12854,06/25/15 12:37:18 AM,14.3991,74.098,,
12855,06/25/15 12:42:18 AM,14.4002,73.926,,
12856,06/25/15 12:47:18 AM,14.3983,73.753,,
12857,06/25/15 12:52:18 AM,14.3979,73.580,,
12858,06/25/15 12:57:18 AM,14.3976,73.407,,
12859,06/25/15 01:02:18 AM,14.3982,73.062,,
12860,06/25/15 01:07:18 AM,14.3964,72.891,,
12861,06/25/15 01:12:18 AM,14.3960,72.718,,
12862,06/25/15 01:17:18 AM,14.3960,72.718,,
12863,06/25/15 01:22:18 AM,14.3985,72.545,,
12864,06/25/15 01:27:18 AM,14.3982,72.372,,
12865,06/25/15 01:32:18 AM,14.3978,72.199,,
12866,06/25/15 01:37:18 AM,14.3992,72.199,,
12867,06/25/15 01:42:18 AM,14.3989,72.028,,
12868,06/25/15 01:47:18 AM,14.3975,72.028,,
12869,06/25/15 01:52:18 AM,14.3956,71.856,,
12870,06/25/15 01:57:18 AM,14.3956,71.856,,
12871,06/25/15 02:02:18 AM,14.3953,71.683,,
12872,06/25/15 02:07:18 AM,14.3934,71.512,,
12873,06/25/15 02:12:18 AM,14.3934,71.512,,
12874,06/25/15 02:17:18 AM,14.3930,71.339,,
12875,06/25/15 02:22:18 AM,14.3930,71.339,,
12876,06/25/15 02:27:18 AM,14.3956,71.168,,
12877,06/25/15 02:32:18 AM,14.3937,70.995,,
12878,06/25/15 02:37:18 AM,14.3951,70.995,,
12879,06/25/15 02:42:18 AM,14.3947,70.824,,
12880,06/25/15 02:47:18 AM,14.3973,70.651,,
12881,06/25/15 02:52:18 AM,14.3973,70.651,,
12882,06/25/15 02:57:18 AM,14.3998,70.480,,
12883,06/25/15 03:02:18 AM,14.4012,70.480,,
12884,06/25/15 03:07:18 AM,14.3993,70.308,,
12885,06/25/15 03:12:18 AM,14.4008,70.308,,
12886,06/25/15 03:17:18 AM,14.4008,70.308,,
12887,06/25/15 03:22:18 AM,14.4005,70.137,,
12888,06/25/15 03:27:18 AM,14.3991,70.137,,
12889,06/25/15 03:32:18 AM,14.3976,70.137,,
12890,06/25/15 03:37:18 AM,14.3986,69.964,,
12891,06/25/15 03:42:18 AM,14.4001,69.964,,
12892,06/25/15 03:47:18 AM,14.3969,69.793,,
12893,06/25/15 03:52:18 AM,14.3969,69.793,,
12894,06/25/15 03:57:18 AM,14.3964,69.622,,
12895,06/25/15 04:02:18 AM,14.3979,69.622,,
12896,06/25/15 04:07:18 AM,14.3979,69.622,,
12897,06/25/15 04:12:18 AM,14.4018,69.449,,
12898,06/25/15 04:17:18 AM,14.4018,69.449,,
12899,06/25/15 04:22:18 AM,14.4014,69.278,,
12900,06/25/15 04:27:18 AM,14.4014,69.278,,
12901,06/25/15 04:32:18 AM,14.4001,69.278,,
12902,06/25/15 04:37:18 AM,14.4014,69.278,,
12903,06/25/15 04:42:18 AM,14.4028,69.278,,
12904,06/25/15 04:47:18 AM,14.4025,69.107,,
