"Plot Title: MC5 Air - 10569713"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10569713, SEN S/N: 10569713)","Temp, °F (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Detached (LGR S/N: 10569713, SEN S/N: 10569713)","Coupler Attached (LGR S/N: 10569713, SEN S/N: 10569713)","Stopped (LGR S/N: 10569713, SEN S/N: 10569713)","End Of File (LGR S/N: 10569713, SEN S/N: 10569713)"
190,11/11/15 04:37:18 AM,14.3941,34.786,,,,
191,11/11/15 04:42:18 AM,14.3956,34.786,,,,
192,11/11/15 04:47:18 AM,14.3956,34.786,,,,
193,11/11/15 04:52:18 AM,14.3970,34.786,,,,
194,11/11/15 04:57:18 AM,14.3938,34.590,,,,
195,11/11/15 05:02:18 AM,14.3951,34.590,,,,
196,11/11/15 05:07:18 AM,14.3963,34.394,,,,
197,11/11/15 05:12:18 AM,14.3934,34.394,,,,
198,11/11/15 05:17:18 AM,14.3919,34.394,,,,
199,11/11/15 05:22:18 AM,14.3946,34.198,,,,
200,11/11/15 05:27:18 AM,14.3959,34.198,,,,
201,11/11/15 05:32:18 AM,14.3956,34.002,,,,
202,11/11/15 05:37:18 AM,14.3956,34.002,,,,
203,11/11/15 05:42:18 AM,14.3970,34.002,,,,
204,11/11/15 05:47:18 AM,14.3951,33.805,,,,
205,11/11/15 05:52:18 AM,14.3951,33.805,,,,
206,11/11/15 05:57:18 AM,14.3980,33.805,,,,
207,11/11/15 06:02:18 AM,14.3949,33.607,,,,
208,11/11/15 06:07:18 AM,14.3963,33.607,,,,
209,11/11/15 06:12:18 AM,14.3963,33.607,,,,
210,11/11/15 06:17:18 AM,14.3978,33.607,,,,
211,11/11/15 06:22:18 AM,14.3973,33.411,,,,
212,11/11/15 06:27:18 AM,14.3988,33.411,,,,
213,11/11/15 06:32:18 AM,14.3988,33.411,,,,
214,11/11/15 06:37:18 AM,14.3985,33.213,,,,
215,11/11/15 06:42:18 AM,14.3998,33.213,,,,
216,11/11/15 06:47:18 AM,14.3998,33.213,,,,
217,11/11/15 06:52:18 AM,14.4009,33.013,,,,
218,11/11/15 06:57:18 AM,14.4009,33.013,,,,
219,11/11/15 07:02:18 AM,14.4024,33.013,,,,
220,11/11/15 07:07:18 AM,14.3995,33.013,,,,
221,11/11/15 07:12:18 AM,14.4005,32.815,,,,
222,11/11/15 07:17:18 AM,14.4020,32.815,,,,
223,11/11/15 07:22:18 AM,14.4034,32.815,,,,
224,11/11/15 07:27:18 AM,14.4024,33.013,,,,
225,11/11/15 07:32:18 AM,14.4051,33.013,,,,
226,11/11/15 07:37:18 AM,14.4080,33.013,,,,
227,11/11/15 07:42:18 AM,14.4105,32.815,,,,
228,11/11/15 07:47:18 AM,14.4105,32.815,,,,
229,11/11/15 07:52:18 AM,14.4134,32.815,,,,
230,11/11/15 07:57:18 AM,14.4117,32.617,,,,
231,11/11/15 08:02:18 AM,14.4102,32.617,,,,
232,11/11/15 08:07:18 AM,14.4127,32.418,,,,
233,11/11/15 08:12:18 AM,14.4112,32.418,,,,
234,11/11/15 08:17:18 AM,14.4112,32.418,,,,
235,11/11/15 08:22:18 AM,14.4141,32.418,,,,
236,11/11/15 08:27:18 AM,14.4127,32.418,,,,
237,11/11/15 08:32:18 AM,14.4141,32.418,,,,
238,11/11/15 08:37:18 AM,14.4144,32.617,,,,
239,11/11/15 08:42:18 AM,14.4176,32.815,,,,
240,11/11/15 08:47:18 AM,14.4166,33.013,,,,
241,11/11/15 08:52:18 AM,14.4188,33.411,,,,
